,voter_name,gender,candidate_id,region_id,candidate_name,party_id,province,party_name,vote_values
12576,Jasmin Giraud,female,3,28,Nando Gauthier,3,Bali,Partai Amanat Indonesia,1
12577,Lorenz Jean,male,4,15,Pirmin Petit,4,DI Yogyakarta,Partai Kerjasama dan Utusan Rakyat,1
12578,Océane Le Gall,female,4,20,Pirmin Petit,4,Kalimantan Timur,Partai Kerjasama dan Utusan Rakyat,1
12579,Jean-Claude Giraud,male,2,2,Dylan Dufour,2,Sumatera Utara,Partai Republik Nasionalis Nusantara,1
12580,Mohamad Hubert,male,1,28,Jasmina Lemoine,1,Bali,Partai Sosial Demokrasi Indonesia,1
12581,Paolo Pierre,male,1,5,Jasmina Lemoine,1,Kep. Riau,Partai Sosial Demokrasi Indonesia,1
12582,Niklaus Andre,male,4,6,Pirmin Petit,4,Jambi,Partai Kerjasama dan Utusan Rakyat,1
12583,Elias Guerin,male,2,12,Dylan Dufour,2,Jawa Barat,Partai Republik Nasionalis Nusantara,1
12584,Kristina Aubert,female,3,6,Nando Gauthier,3,Jambi,Partai Amanat Indonesia,1
12585,Maude Hubert,female,1,18,Jasmina Lemoine,1,Kalimantan Tengah,Partai Sosial Demokrasi Indonesia,1
12586,Corinne Morin,female,2,13,Dylan Dufour,2,Banten,Partai Republik Nasionalis Nusantara,1
12587,Marguerite Arnaud,female,4,7,Pirmin Petit,4,Sumatera Selatan,Partai Kerjasama dan Utusan Rakyat,1
12588,Ahmet Andre,male,1,23,Jasmina Lemoine,1,Gorontalo,Partai Sosial Demokrasi Indonesia,1
12589,Nuria Guillot,female,3,24,Nando Gauthier,3,Sulawesi Tengah,Partai Amanat Indonesia,1
12590,Xenia Leroy,female,4,33,Pirmin Petit,4,Papua Barat,Partai Kerjasama dan Utusan Rakyat,1
12591,Erica Nicolas,female,1,33,Jasmina Lemoine,1,Papua Barat,Partai Sosial Demokrasi Indonesia,1
12592,Léonard Renard,male,2,24,Dylan Dufour,2,Sulawesi Tengah,Partai Republik Nasionalis Nusantara,1
12593,Mael Jean,male,4,17,Pirmin Petit,4,Kalimantan Barat,Partai Kerjasama dan Utusan Rakyat,1
12594,Joseph Deschamps,male,4,23,Pirmin Petit,4,Gorontalo,Partai Kerjasama dan Utusan Rakyat,1
12595,Rui Aubert,male,3,6,Nando Gauthier,3,Jambi,Partai Amanat Indonesia,1
12596,Juliette Denis,female,1,18,Jasmina Lemoine,1,Kalimantan Tengah,Partai Sosial Demokrasi Indonesia,1
12597,Adolf Legrand,male,2,9,Dylan Dufour,2,Bengkulu,Partai Republik Nasionalis Nusantara,1
12598,Carole Girard,female,2,33,Dylan Dufour,2,Papua Barat,Partai Republik Nasionalis Nusantara,1
12599,Ludovic Brunet,male,3,5,Nando Gauthier,3,Kep. Riau,Partai Amanat Indonesia,1
12600,Marino Henry,male,3,34,Nando Gauthier,3,Papua,Partai Amanat Indonesia,1
12601,Vitor Marie,male,1,19,Jasmina Lemoine,1,Kalimantan Selatan,Partai Sosial Demokrasi Indonesia,1
12602,Karine Faure,female,1,16,Jasmina Lemoine,1,Jawa Timur,Partai Sosial Demokrasi Indonesia,1
12603,Nick Renard,male,2,25,Dylan Dufour,2,Sulawesi Selatan,Partai Republik Nasionalis Nusantara,1
12604,Dana Brun,female,1,2,Jasmina Lemoine,1,Sumatera Utara,Partai Sosial Demokrasi Indonesia,1
12605,Margrit Duval,female,4,12,Pirmin Petit,4,Jawa Barat,Partai Kerjasama dan Utusan Rakyat,1
12606,Dana Martinez,female,1,2,Jasmina Lemoine,1,Sumatera Utara,Partai Sosial Demokrasi Indonesia,1
12607,Flurina Caron,female,2,12,Dylan Dufour,2,Jawa Barat,Partai Republik Nasionalis Nusantara,1
12608,Petra Lefebvre,female,4,22,Pirmin Petit,4,Sulawesi Utara,Partai Kerjasama dan Utusan Rakyat,1
12609,Ismet Duval,male,3,22,Nando Gauthier,3,Sulawesi Utara,Partai Amanat Indonesia,1
12610,Stefano Michel,male,4,16,Pirmin Petit,4,Jawa Timur,Partai Kerjasama dan Utusan Rakyat,1
12611,Meret Lecomte,female,4,8,Pirmin Petit,4,Kep. Bangka Belitung,Partai Kerjasama dan Utusan Rakyat,1
12612,Anne Charles,female,4,13,Pirmin Petit,4,Banten,Partai Kerjasama dan Utusan Rakyat,1
12613,Annick Thomas,female,1,31,Jasmina Lemoine,1,Maluku,Partai Sosial Demokrasi Indonesia,1
12614,Ralph Gaillard,male,2,9,Dylan Dufour,2,Bengkulu,Partai Republik Nasionalis Nusantara,1
12615,Anina Lemaire,female,4,2,Pirmin Petit,4,Sumatera Utara,Partai Kerjasama dan Utusan Rakyat,1
12616,Teresa Brun,female,1,8,Jasmina Lemoine,1,Kep. Bangka Belitung,Partai Sosial Demokrasi Indonesia,1
12617,Elizabeth Robin,female,1,15,Jasmina Lemoine,1,DI Yogyakarta,Partai Sosial Demokrasi Indonesia,1
12618,Ladina Roche,female,3,29,Nando Gauthier,3,Nusa Tenggara Barat,Partai Amanat Indonesia,1
12619,Dragan Arnaud,male,3,7,Nando Gauthier,3,Sumatera Selatan,Partai Amanat Indonesia,1
12620,Corina Fournier,female,3,34,Nando Gauthier,3,Papua,Partai Amanat Indonesia,1
12621,Meinrad Brunet,male,1,25,Jasmina Lemoine,1,Sulawesi Selatan,Partai Sosial Demokrasi Indonesia,1
12622,Mirjam Leroy,female,1,29,Jasmina Lemoine,1,Nusa Tenggara Barat,Partai Sosial Demokrasi Indonesia,1
12623,Nikola Picard,male,1,28,Jasmina Lemoine,1,Bali,Partai Sosial Demokrasi Indonesia,1
12624,Sven Morin,male,3,4,Nando Gauthier,3,Riau,Partai Amanat Indonesia,1
12625,Van Roger,male,3,18,Nando Gauthier,3,Kalimantan Tengah,Partai Amanat Indonesia,1
12626,Oswald Moreau,male,1,29,Jasmina Lemoine,1,Nusa Tenggara Barat,Partai Sosial Demokrasi Indonesia,1
12627,Jeton Picard,male,4,20,Pirmin Petit,4,Kalimantan Timur,Partai Kerjasama dan Utusan Rakyat,1
12628,Célia Schmitt,female,2,33,Dylan Dufour,2,Papua Barat,Partai Republik Nasionalis Nusantara,1
12629,Rita Gonzalez,female,3,9,Nando Gauthier,3,Bengkulu,Partai Amanat Indonesia,1
12630,Henry Barbier,male,1,6,Jasmina Lemoine,1,Jambi,Partai Sosial Demokrasi Indonesia,1
12631,Martial Schmitt,male,4,24,Pirmin Petit,4,Sulawesi Tengah,Partai Kerjasama dan Utusan Rakyat,1
12632,Andrea Thomas,male,4,12,Pirmin Petit,4,Jawa Barat,Partai Kerjasama dan Utusan Rakyat,1
12633,Rita Vincent,female,3,19,Nando Gauthier,3,Kalimantan Selatan,Partai Amanat Indonesia,1
12634,Max Hubert,male,3,19,Nando Gauthier,3,Kalimantan Selatan,Partai Amanat Indonesia,1
12635,Willy Durand,male,1,6,Jasmina Lemoine,1,Jambi,Partai Sosial Demokrasi Indonesia,1
12636,Concetta Giraud,female,3,1,Nando Gauthier,3,Aceh,Partai Amanat Indonesia,1
12637,Amanda Lemoine,female,3,9,Nando Gauthier,3,Bengkulu,Partai Amanat Indonesia,1
12638,Rayan Francois,male,2,3,Dylan Dufour,2,Sumatera Barat,Partai Republik Nasionalis Nusantara,1
12639,Dragan Joly,male,3,7,Nando Gauthier,3,Sumatera Selatan,Partai Amanat Indonesia,1
12640,Ferdinand Garnier,male,2,7,Dylan Dufour,2,Sumatera Selatan,Partai Republik Nasionalis Nusantara,1
12641,Inge Schmitt,female,4,19,Pirmin Petit,4,Kalimantan Selatan,Partai Kerjasama dan Utusan Rakyat,1
12642,Viviane Dubois,female,2,13,Dylan Dufour,2,Banten,Partai Republik Nasionalis Nusantara,1
12643,Timothy Leclerc,male,1,10,Jasmina Lemoine,1,Lampung,Partai Sosial Demokrasi Indonesia,1
12644,Annick Roy,female,2,3,Dylan Dufour,2,Sumatera Barat,Partai Republik Nasionalis Nusantara,1
12645,Eugen Mathieu,male,4,29,Pirmin Petit,4,Nusa Tenggara Barat,Partai Kerjasama dan Utusan Rakyat,1
12646,Ekaterina Caron,female,2,25,Dylan Dufour,2,Sulawesi Selatan,Partai Republik Nasionalis Nusantara,1
12647,Gregory Nicolas,male,2,8,Dylan Dufour,2,Kep. Bangka Belitung,Partai Republik Nasionalis Nusantara,1
12648,Agim Lefevre,male,2,16,Dylan Dufour,2,Jawa Timur,Partai Republik Nasionalis Nusantara,1
12649,Yann Martin,male,1,8,Jasmina Lemoine,1,Kep. Bangka Belitung,Partai Sosial Demokrasi Indonesia,1
12650,Carla Roy,female,1,17,Jasmina Lemoine,1,Kalimantan Barat,Partai Sosial Demokrasi Indonesia,1
12651,Elsbeth Leroux,female,1,23,Jasmina Lemoine,1,Gorontalo,Partai Sosial Demokrasi Indonesia,1
12652,Susanne Riviere,female,3,11,Nando Gauthier,3,DKI Jakarta,Partai Amanat Indonesia,1
12653,Jérémie Lemaire,male,3,12,Nando Gauthier,3,Jawa Barat,Partai Amanat Indonesia,1
12654,Jules David,male,4,10,Pirmin Petit,4,Lampung,Partai Kerjasama dan Utusan Rakyat,1
12655,Gabriel Durand,male,4,20,Pirmin Petit,4,Kalimantan Timur,Partai Kerjasama dan Utusan Rakyat,1
12656,Angelika Martin,female,2,3,Dylan Dufour,2,Sumatera Barat,Partai Republik Nasionalis Nusantara,1
12657,Dirk Rodriguez,male,1,6,Jasmina Lemoine,1,Jambi,Partai Sosial Demokrasi Indonesia,1
12658,Silvana Bourgeois,female,3,16,Nando Gauthier,3,Jawa Timur,Partai Amanat Indonesia,1
12659,Artur Rodriguez,male,4,2,Pirmin Petit,4,Sumatera Utara,Partai Kerjasama dan Utusan Rakyat,1
12660,Joy Schmitt,female,2,12,Dylan Dufour,2,Jawa Barat,Partai Republik Nasionalis Nusantara,1
12661,Luis Roussel,male,4,6,Pirmin Petit,4,Jambi,Partai Kerjasama dan Utusan Rakyat,1
12662,Erik Bernard,male,3,7,Nando Gauthier,3,Sumatera Selatan,Partai Amanat Indonesia,1
12663,Hildegard Sanchez,female,2,14,Dylan Dufour,2,Jawa Tengah,Partai Republik Nasionalis Nusantara,1
12664,Helen Da Silva,female,4,8,Pirmin Petit,4,Kep. Bangka Belitung,Partai Kerjasama dan Utusan Rakyat,1
12665,Céline Colin,female,2,12,Dylan Dufour,2,Jawa Barat,Partai Republik Nasionalis Nusantara,1
12666,Erich Sanchez,male,2,33,Dylan Dufour,2,Papua Barat,Partai Republik Nasionalis Nusantara,1
12667,Silvano Morel,male,1,8,Jasmina Lemoine,1,Kep. Bangka Belitung,Partai Sosial Demokrasi Indonesia,1
12668,Andy Clement,male,2,12,Dylan Dufour,2,Jawa Barat,Partai Republik Nasionalis Nusantara,1
12669,Zeynep Riviere,female,2,22,Dylan Dufour,2,Sulawesi Utara,Partai Republik Nasionalis Nusantara,1
12670,Nuria Moreau,female,2,8,Dylan Dufour,2,Kep. Bangka Belitung,Partai Republik Nasionalis Nusantara,1
12671,Baptiste Garnier,male,3,13,Nando Gauthier,3,Banten,Partai Amanat Indonesia,1
12672,Milica Andre,female,2,19,Dylan Dufour,2,Kalimantan Selatan,Partai Republik Nasionalis Nusantara,1
12673,Sebastian Henry,male,2,4,Dylan Dufour,2,Riau,Partai Republik Nasionalis Nusantara,1
12674,Sofia Fleury,female,4,21,Pirmin Petit,4,Kalimantan Utara,Partai Kerjasama dan Utusan Rakyat,1
12675,Andrée Moreau,female,4,16,Pirmin Petit,4,Jawa Timur,Partai Kerjasama dan Utusan Rakyat,1
12676,Manuela Simon,female,4,20,Pirmin Petit,4,Kalimantan Timur,Partai Kerjasama dan Utusan Rakyat,1
12677,Alfons Marchand,male,2,20,Dylan Dufour,2,Kalimantan Timur,Partai Republik Nasionalis Nusantara,1
12678,Fernand Francois,male,3,33,Nando Gauthier,3,Papua Barat,Partai Amanat Indonesia,1
12679,Arno Dumas,male,3,17,Nando Gauthier,3,Kalimantan Barat,Partai Amanat Indonesia,1
12680,Marcos Petit,male,2,3,Dylan Dufour,2,Sumatera Barat,Partai Republik Nasionalis Nusantara,1
12681,Suzana Lopez,female,4,2,Pirmin Petit,4,Sumatera Utara,Partai Kerjasama dan Utusan Rakyat,1
12682,Anne Henry,female,4,13,Pirmin Petit,4,Banten,Partai Kerjasama dan Utusan Rakyat,1
12683,Josef Roche,male,1,22,Jasmina Lemoine,1,Sulawesi Utara,Partai Sosial Demokrasi Indonesia,1
12684,Jens Richard,male,4,9,Pirmin Petit,4,Bengkulu,Partai Kerjasama dan Utusan Rakyat,1
12685,Morena Michel,female,3,18,Nando Gauthier,3,Kalimantan Tengah,Partai Amanat Indonesia,1
12686,Mohammed Faure,male,4,22,Pirmin Petit,4,Sulawesi Utara,Partai Kerjasama dan Utusan Rakyat,1
12687,Xenia Colin,female,3,5,Nando Gauthier,3,Kep. Riau,Partai Amanat Indonesia,1
12688,Regina Berger,female,4,19,Pirmin Petit,4,Kalimantan Selatan,Partai Kerjasama dan Utusan Rakyat,1
12689,Grégoire Meunier,male,4,1,Pirmin Petit,4,Aceh,Partai Kerjasama dan Utusan Rakyat,1
12690,Fanny Roux,female,2,23,Dylan Dufour,2,Gorontalo,Partai Republik Nasionalis Nusantara,1
12691,Ben Barbier,male,4,26,Pirmin Petit,4,Sulawesi Barat,Partai Kerjasama dan Utusan Rakyat,1
12692,Ralf Legrand,male,3,4,Nando Gauthier,3,Riau,Partai Amanat Indonesia,1
12693,Eliana Fleury,female,1,15,Jasmina Lemoine,1,DI Yogyakarta,Partai Sosial Demokrasi Indonesia,1
12694,Éveline Fabre,female,2,10,Dylan Dufour,2,Lampung,Partai Republik Nasionalis Nusantara,1
12695,Marek Moulin,male,1,13,Jasmina Lemoine,1,Banten,Partai Sosial Demokrasi Indonesia,1
12696,Sami Lacroix,male,1,18,Jasmina Lemoine,1,Kalimantan Tengah,Partai Sosial Demokrasi Indonesia,1
12697,Odette Renard,female,3,1,Nando Gauthier,3,Aceh,Partai Amanat Indonesia,1
12698,Aleksandra Lambert,female,4,25,Pirmin Petit,4,Sulawesi Selatan,Partai Kerjasama dan Utusan Rakyat,1
12699,Laila Guillaume,female,3,18,Nando Gauthier,3,Kalimantan Tengah,Partai Amanat Indonesia,1
12700,Greta Mercier,female,1,18,Jasmina Lemoine,1,Kalimantan Tengah,Partai Sosial Demokrasi Indonesia,1
12701,Andy Gautier,male,4,4,Pirmin Petit,4,Riau,Partai Kerjasama dan Utusan Rakyat,1
12702,Sacha Lefevre,male,3,4,Nando Gauthier,3,Riau,Partai Amanat Indonesia,1
12703,Joachim Menard,male,2,19,Dylan Dufour,2,Kalimantan Selatan,Partai Republik Nasionalis Nusantara,1
12704,Carl Nicolas,male,2,6,Dylan Dufour,2,Jambi,Partai Republik Nasionalis Nusantara,1
12705,Lea Renaud,female,4,14,Pirmin Petit,4,Jawa Tengah,Partai Kerjasama dan Utusan Rakyat,1
12706,Nenad Leroy,male,1,5,Jasmina Lemoine,1,Kep. Riau,Partai Sosial Demokrasi Indonesia,1
12707,Lucienne Chevalier,female,1,2,Jasmina Lemoine,1,Sumatera Utara,Partai Sosial Demokrasi Indonesia,1
12708,Regula Durand,female,2,34,Dylan Dufour,2,Papua,Partai Republik Nasionalis Nusantara,1
12709,Sandro Lacroix,male,1,14,Jasmina Lemoine,1,Jawa Tengah,Partai Sosial Demokrasi Indonesia,1
12710,Enver Noel,male,2,5,Dylan Dufour,2,Kep. Riau,Partai Republik Nasionalis Nusantara,1
12711,Nadja Perez,female,2,22,Dylan Dufour,2,Sulawesi Utara,Partai Republik Nasionalis Nusantara,1
12712,Huguette Da Silva,female,3,3,Nando Gauthier,3,Sumatera Barat,Partai Amanat Indonesia,1
12713,Odette Barbier,female,4,31,Pirmin Petit,4,Maluku,Partai Kerjasama dan Utusan Rakyat,1
12714,Milica Renard,female,4,16,Pirmin Petit,4,Jawa Timur,Partai Kerjasama dan Utusan Rakyat,1
12715,Mischa Lacroix,male,4,28,Pirmin Petit,4,Bali,Partai Kerjasama dan Utusan Rakyat,1
12716,Hannah Colin,female,2,3,Dylan Dufour,2,Sumatera Barat,Partai Republik Nasionalis Nusantara,1
12717,Élisabeth Richard,female,2,23,Dylan Dufour,2,Gorontalo,Partai Republik Nasionalis Nusantara,1
12718,Simon Legrand,male,4,26,Pirmin Petit,4,Sulawesi Barat,Partai Kerjasama dan Utusan Rakyat,1
12719,Aldo Lucas,male,1,17,Jasmina Lemoine,1,Kalimantan Barat,Partai Sosial Demokrasi Indonesia,1
12720,Elizabeth Dufour,female,1,26,Jasmina Lemoine,1,Sulawesi Barat,Partai Sosial Demokrasi Indonesia,1
12721,Mariana Fournier,female,2,21,Dylan Dufour,2,Kalimantan Utara,Partai Republik Nasionalis Nusantara,1
12722,Noémie Blanchard,female,2,18,Dylan Dufour,2,Kalimantan Tengah,Partai Republik Nasionalis Nusantara,1
12723,Concetta Lopez,female,4,2,Pirmin Petit,4,Sumatera Utara,Partai Kerjasama dan Utusan Rakyat,1
12724,Enya Renard,female,2,28,Dylan Dufour,2,Bali,Partai Republik Nasionalis Nusantara,1
12725,Édith Garcia,female,4,6,Pirmin Petit,4,Jambi,Partai Kerjasama dan Utusan Rakyat,1
12726,Jade Joly,female,3,22,Nando Gauthier,3,Sulawesi Utara,Partai Amanat Indonesia,1
12727,Yannik Lemoine,male,3,20,Nando Gauthier,3,Kalimantan Timur,Partai Amanat Indonesia,1
12728,Rico Gaillard,male,1,16,Jasmina Lemoine,1,Jawa Timur,Partai Sosial Demokrasi Indonesia,1
12729,Tony Duval,male,4,20,Pirmin Petit,4,Kalimantan Timur,Partai Kerjasama dan Utusan Rakyat,1
12730,Pascal Bonnet,male,2,13,Dylan Dufour,2,Banten,Partai Republik Nasionalis Nusantara,1
12731,Ursula Gaillard,female,4,21,Pirmin Petit,4,Kalimantan Utara,Partai Kerjasama dan Utusan Rakyat,1
12732,Nicole Rey,female,2,19,Dylan Dufour,2,Kalimantan Selatan,Partai Republik Nasionalis Nusantara,1
12733,Marguerite Schmitt,female,4,19,Pirmin Petit,4,Kalimantan Selatan,Partai Kerjasama dan Utusan Rakyat,1
12734,Seline Lacroix,female,2,32,Dylan Dufour,2,Maluku Utara,Partai Republik Nasionalis Nusantara,1
12735,Adeline Girard,female,3,20,Nando Gauthier,3,Kalimantan Timur,Partai Amanat Indonesia,1
12736,Claudine Guillot,female,4,10,Pirmin Petit,4,Lampung,Partai Kerjasama dan Utusan Rakyat,1
12737,Rudolf Lefevre,male,3,17,Nando Gauthier,3,Kalimantan Barat,Partai Amanat Indonesia,1
12738,Cäcilia Moreau,female,4,33,Pirmin Petit,4,Papua Barat,Partai Kerjasama dan Utusan Rakyat,1
12739,Joëlle Brunet,female,2,17,Dylan Dufour,2,Kalimantan Barat,Partai Republik Nasionalis Nusantara,1
12740,Susanne Gautier,female,4,29,Pirmin Petit,4,Nusa Tenggara Barat,Partai Kerjasama dan Utusan Rakyat,1
12741,Danijela Bourgeois,female,2,13,Dylan Dufour,2,Banten,Partai Republik Nasionalis Nusantara,1
12742,Fredy Lambert,male,4,2,Pirmin Petit,4,Sumatera Utara,Partai Kerjasama dan Utusan Rakyat,1
12743,Valérie Lopez,female,1,8,Jasmina Lemoine,1,Kep. Bangka Belitung,Partai Sosial Demokrasi Indonesia,1
12744,Katarina Roy,female,4,28,Pirmin Petit,4,Bali,Partai Kerjasama dan Utusan Rakyat,1
12745,Daniela Jean,female,1,30,Jasmina Lemoine,1,Nusa Tenggara Timur,Partai Sosial Demokrasi Indonesia,1
12746,Marisa Leclercq,female,3,34,Nando Gauthier,3,Papua,Partai Amanat Indonesia,1
12747,Svenja Louis,female,1,22,Jasmina Lemoine,1,Sulawesi Utara,Partai Sosial Demokrasi Indonesia,1
12748,Jolanda Morin,female,2,1,Dylan Dufour,2,Aceh,Partai Republik Nasionalis Nusantara,1
12749,Giuseppa Thomas,female,3,23,Nando Gauthier,3,Gorontalo,Partai Amanat Indonesia,1
12750,James Blanchard,male,2,6,Dylan Dufour,2,Jambi,Partai Republik Nasionalis Nusantara,1
12751,Joshua Adam,male,3,29,Nando Gauthier,3,Nusa Tenggara Barat,Partai Amanat Indonesia,1
12752,Maxime Blanchard,male,4,5,Pirmin Petit,4,Kep. Riau,Partai Kerjasama dan Utusan Rakyat,1
12753,Maeva Rodriguez,female,4,15,Pirmin Petit,4,DI Yogyakarta,Partai Kerjasama dan Utusan Rakyat,1
12754,Clara Dufour,female,2,14,Dylan Dufour,2,Jawa Tengah,Partai Republik Nasionalis Nusantara,1
12755,Luc Roussel,male,3,25,Nando Gauthier,3,Sulawesi Selatan,Partai Amanat Indonesia,1
12756,Benno Sanchez,male,4,22,Pirmin Petit,4,Sulawesi Utara,Partai Kerjasama dan Utusan Rakyat,1
12757,Timothy Guerin,male,1,11,Jasmina Lemoine,1,DKI Jakarta,Partai Sosial Demokrasi Indonesia,1
12758,Samira Laurent,female,4,6,Pirmin Petit,4,Jambi,Partai Kerjasama dan Utusan Rakyat,1
12759,Erich Dufour,male,1,33,Jasmina Lemoine,1,Papua Barat,Partai Sosial Demokrasi Indonesia,1
12760,Gérald Deschamps,male,3,24,Nando Gauthier,3,Sulawesi Tengah,Partai Amanat Indonesia,1
12761,Mary Thomas,female,3,26,Nando Gauthier,3,Sulawesi Barat,Partai Amanat Indonesia,1
12762,Paula Brun,female,3,7,Nando Gauthier,3,Sumatera Selatan,Partai Amanat Indonesia,1
12763,Renée Leroy,female,4,3,Pirmin Petit,4,Sumatera Barat,Partai Kerjasama dan Utusan Rakyat,1
12764,Vittorio Dupont,male,4,16,Pirmin Petit,4,Jawa Timur,Partai Kerjasama dan Utusan Rakyat,1
12765,Philip Nguyen,male,3,17,Nando Gauthier,3,Kalimantan Barat,Partai Amanat Indonesia,1
12766,Luciano Moreau,male,3,5,Nando Gauthier,3,Kep. Riau,Partai Amanat Indonesia,1
12767,Sébastien Louis,male,2,14,Dylan Dufour,2,Jawa Tengah,Partai Republik Nasionalis Nusantara,1
12768,Bojan Boyer,male,1,14,Jasmina Lemoine,1,Jawa Tengah,Partai Sosial Demokrasi Indonesia,1
12769,Aldo Renaud,male,2,13,Dylan Dufour,2,Banten,Partai Republik Nasionalis Nusantara,1
12770,Hermine Laurent,female,4,18,Pirmin Petit,4,Kalimantan Tengah,Partai Kerjasama dan Utusan Rakyat,1
12771,Natacha Garnier,female,2,20,Dylan Dufour,2,Kalimantan Timur,Partai Republik Nasionalis Nusantara,1
12772,Adem Morel,male,1,21,Jasmina Lemoine,1,Kalimantan Utara,Partai Sosial Demokrasi Indonesia,1
12773,Margaux Fernandez,female,4,17,Pirmin Petit,4,Kalimantan Barat,Partai Kerjasama dan Utusan Rakyat,1
12774,Renée Riviere,female,2,2,Dylan Dufour,2,Sumatera Utara,Partai Republik Nasionalis Nusantara,1
12775,Viktoria Lucas,female,2,8,Dylan Dufour,2,Kep. Bangka Belitung,Partai Republik Nasionalis Nusantara,1
12776,Donato Guerin,male,4,28,Pirmin Petit,4,Bali,Partai Kerjasama dan Utusan Rakyat,1
12777,Rachel Martin,female,2,21,Dylan Dufour,2,Kalimantan Utara,Partai Republik Nasionalis Nusantara,1
12778,Monique Lucas,female,3,11,Nando Gauthier,3,DKI Jakarta,Partai Amanat Indonesia,1
12779,Dragica Brunet,female,1,24,Jasmina Lemoine,1,Sulawesi Tengah,Partai Sosial Demokrasi Indonesia,1
12780,Bujar Meunier,male,3,29,Nando Gauthier,3,Nusa Tenggara Barat,Partai Amanat Indonesia,1
12781,Cinzia Denis,female,2,8,Dylan Dufour,2,Kep. Bangka Belitung,Partai Republik Nasionalis Nusantara,1
12782,Éliane Chevalier,female,4,24,Pirmin Petit,4,Sulawesi Tengah,Partai Kerjasama dan Utusan Rakyat,1
12783,Francine Noel,female,3,22,Nando Gauthier,3,Sulawesi Utara,Partai Amanat Indonesia,1
12784,Regula Rey,female,1,32,Jasmina Lemoine,1,Maluku Utara,Partai Sosial Demokrasi Indonesia,1
12785,Benedikt Denis,male,1,24,Jasmina Lemoine,1,Sulawesi Tengah,Partai Sosial Demokrasi Indonesia,1
12786,Lisa Meyer,female,2,30,Dylan Dufour,2,Nusa Tenggara Timur,Partai Republik Nasionalis Nusantara,1
12787,Ivo Garnier,male,4,19,Pirmin Petit,4,Kalimantan Selatan,Partai Kerjasama dan Utusan Rakyat,1
12788,Stéphanie Dumont,female,1,24,Jasmina Lemoine,1,Sulawesi Tengah,Partai Sosial Demokrasi Indonesia,1
12789,Jolanda Dupont,female,2,31,Dylan Dufour,2,Maluku,Partai Republik Nasionalis Nusantara,1
12790,Rachel Guillot,female,2,9,Dylan Dufour,2,Bengkulu,Partai Republik Nasionalis Nusantara,1
12791,Cindy Fournier,female,1,25,Jasmina Lemoine,1,Sulawesi Selatan,Partai Sosial Demokrasi Indonesia,1
12792,Claude Marie,male,2,5,Dylan Dufour,2,Kep. Riau,Partai Republik Nasionalis Nusantara,1
12793,Danilo David,male,3,26,Nando Gauthier,3,Sulawesi Barat,Partai Amanat Indonesia,1
12794,Jordan Nicolas,male,1,17,Jasmina Lemoine,1,Kalimantan Barat,Partai Sosial Demokrasi Indonesia,1
12795,Bianca Gerard,female,4,17,Pirmin Petit,4,Kalimantan Barat,Partai Kerjasama dan Utusan Rakyat,1
12796,Hanna Roy,female,3,8,Nando Gauthier,3,Kep. Bangka Belitung,Partai Amanat Indonesia,1
12797,Pierre-Alain Noel,male,1,23,Jasmina Lemoine,1,Gorontalo,Partai Sosial Demokrasi Indonesia,1
12798,Mohammed Leroux,male,4,19,Pirmin Petit,4,Kalimantan Selatan,Partai Kerjasama dan Utusan Rakyat,1
12799,Burim Lefevre,male,2,15,Dylan Dufour,2,DI Yogyakarta,Partai Republik Nasionalis Nusantara,1
12800,Flurin Vidal,male,1,7,Jasmina Lemoine,1,Sumatera Selatan,Partai Sosial Demokrasi Indonesia,1
12801,Elisabeth Rey,female,1,2,Jasmina Lemoine,1,Sumatera Utara,Partai Sosial Demokrasi Indonesia,1
12802,Veronica Petit,female,3,4,Nando Gauthier,3,Riau,Partai Amanat Indonesia,1
12803,Michele Joly,male,3,30,Nando Gauthier,3,Nusa Tenggara Timur,Partai Amanat Indonesia,1
12804,Alessia Meyer,female,1,11,Jasmina Lemoine,1,DKI Jakarta,Partai Sosial Demokrasi Indonesia,1
12805,Paolo Bonnet,male,4,20,Pirmin Petit,4,Kalimantan Timur,Partai Kerjasama dan Utusan Rakyat,1
12806,Mehmet Guillaume,male,1,9,Jasmina Lemoine,1,Bengkulu,Partai Sosial Demokrasi Indonesia,1
